"113899","BG","Pleven","2016-01-19T20:46:12+02:00",141.88
"113899","BG","Plovdiv","2015-12-09T13:35:33+02:00",141.88
"113899","BG","Sofia","2015-12-22T20:28:24+02:00",141.88
"113899","BG","Varna","2015-12-23T18:56:30+02:00",141.88
"113899","BG","Veliko Tarnovo","2016-01-18T13:03:46+02:00",141.88
"113899","DE","Berlin","2015-12-12T12:03:09+01:00",125.56
"113899","DE","Bremen","2015-12-22T20:38:37+01:00",125.56
"113899","DE","Cologne","2016-01-07T10:19:56+01:00",125.56
"113899","DE","Hamburg","2015-12-28T13:24:41+01:00",125.56
"113899","DE","Hanover","2015-12-07T14:22:58+01:00",125.56
"113899","DE","Hanover","2016-01-18T15:19:56+01:00",125.56
"113899","DE","Munich","2015-12-02T14:56:37+01:00",125.56
"113899","DE","Nuremberg","2015-12-02T12:43:46+01:00",125.56
"113899","DE","Nuremberg","2015-12-10T13:33:45+01:00",125.56
"113899","ES","Barcelona","2015-12-31T19:45:10+01:00",113.00
"113899","ES","Bilbao","2016-01-19T16:03:00+01:00",113.00
"113899","ES","Madrid","2015-12-06T13:18:57+01:00",113.00
"113899","ES","Murcia","2015-12-28T20:03:33+01:00",113.00
"113899","ES","Málaga","2015-12-23T08:55:38+01:00",113.00
"113899","ES","Málaga","2016-01-21T12:07:47+01:00",113.00
"113899","ES","Seville","2016-01-15T20:59:06+01:00",113.00
"113899","ES","Zaragoza","2016-01-08T10:08:55+01:00",113.00
"113899","ES","Zaragoza","2016-01-19T12:45:49+01:00",113.00
"113899","FR","Montpellier","2015-12-08T14:03:37+01:00",163.23
"113899","FR","Nantes","2015-12-20T08:45:23+01:00",163.23
"113899","FR","Nantes","2015-12-26T14:55:18+01:00",163.23
"113899","FR","Paris","2015-12-29T10:28:06+01:00",163.23
"113899","FR","Paris","2015-12-31T18:31:06+01:00",163.23
"113899","FR","Strasbourg","2015-12-09T11:52:45+01:00",163.23
"113899","FR","Toulouse","2015-12-14T18:52:45+01:00",163.23
"113899","FR","Toulouse","2016-01-22T19:10:10+01:00",163.23
"113899","GB","Birmingham","2016-01-13T11:16:31+00:00",226.01
"113899","GB","Bristol","2015-12-13T17:21:07+00:00",226.01
